source_id,nbs_id,family,tables,citation,doi,url,access_status,blocker,access_route,target_library_path,status,assigned,date_added,note
harrison_seasia_peat_strategies_2021,wetland_management,peatland,T3,Harrison et al. (2021) Degradation of Southeast Asian tropical peatlands and integrated strategies for management and restoration. J Applied Ecology.,10.1111/1365-2664.13905,https://doi.org/10.1111/1365-2664.13905,paywalled,"paywalled (Wiley, closed)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/harrison_seasia_peat_strategies_2021.pdf,pending,Namita-J,2026-08-06,Integrated SE-Asia restoration strategies incl. water-table + fire. Namita-J acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
tan_paludiculture_tropical_review_2020,wetland_management,peatland,T3,Tan et al. (2020) Paludiculture as a sustainable land use alternative for tropical peatlands: A review. Science of the Total Environment.,10.1016/j.scitotenv.2020.142111,https://doi.org/10.1016/j.scitotenv.2020.142111,paywalled,"paywalled (Elsevier, closed)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/tan_paludiculture_tropical_review_2020.pdf,pending,Namita-J,2026-08-06,Tropical paludiculture siting/species review. Namita-J acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
peatland_restoration_ecosystem_services_2016,wetland_management,peatland,T6,"Bonn, A. et al. (2016) Peatland Restoration and Ecosystem Services: Science, Policy and Practice. Cambridge University Press.",10.1017/cbo9781139177788,https://doi.org/10.1017/cbo9781139177788,paywalled,"paywalled (book, closed access)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/peatland_restoration_ecosystem_services_2016.pdf,pending,Namita-J,2026-08-06,T6 ecosystem-services framework across carbon/water/biodiversity. Namita-J: check CUP institutional access or chapter-level OA. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
tropical_peatland_restoration_techniques_review_2018,wetland_management,peatland,T6,"Dohong, A. et al. (2018) A Review of Techniques for Effective Tropical Peatland Restoration. Wetlands 38.",10.1007/s13157-018-1017-6,https://doi.org/10.1007/s13157-018-1017-6,paywalled,"paywalled (Springer, closed)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/tropical_peatland_restoration_techniques_review_2018.pdf,pending,Namita-J,2026-08-06,TROPICAL restoration techniques + cost context. Check Springer access; possible green copy via ResearchGate. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
paludiculture_tropical_peatland_landuse_2020,wetland_management,peatland,T6,"Tan, Z.D. et al. (2020) Paludiculture as a sustainable land use alternative for tropical peatlands: A review. Science of the Total Environment 753.",10.1016/j.scitotenv.2020.142111,https://doi.org/10.1016/j.scitotenv.2020.142111,paywalled,"paywalled (Elsevier, closed)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/paludiculture_tropical_peatland_landuse_2020.pdf,pending,Namita-J,2026-08-06,Core F3 paludiculture-tropical review (T6 production + carbon). Check Elsevier/institutional access. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
cheng_2020_us_nitrate_removal_wetland_restoration,wetland_management,restoration_rewetting,T6,"Cheng, F.Y. et al. (2020) Maximizing US nitrate removal through wetland protection and restoration. Nature 588.",,https://www.tularebasinwatershedpartnership.org/files/2d39176a3/maximizing_us_nitrate_removal_through_wetland_protection_and_restoration_-_cheng_et_al._2020__1_.pdf,oa,OA (websearch:project-site/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/cheng_2020_us_nitrate_removal_wetland_restoration.pdf,pending,Namita-J,2026-08-06,High-value T6 water-quality (N removal) + siting-prioritisation. DOI to confirm at fetch. Assign Namita-J. | free PDF via project-site [med]: https://www.tularebasinwatershedpartnership.org/files/2d39176a3/maximizing_us_nitrate_removal_through_wetland_protection_and_restoration_-_cheng_et_al._2020__1_.pdf
erwin_2009_wetland_restoration_climate_change,wetland_management,restoration_rewetting,T6,"Erwin, K.L. (2009) Wetlands and global climate change: the role of wetland restoration in a changing world. Wetlands Ecology and Management 17.",,https://www.environment.com/wp-content/uploads/2009/01/fulltext.pdf,oa,OA (websearch:publisher-OA/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/erwin_2009_wetland_restoration_climate_change.pdf,pending,Namita-J,2026-08-06,Seminal climate-role review; check for OA green copy. Assign Namita-J. | free PDF via publisher-OA [high]: https://www.environment.com/wp-content/uploads/2009/01/fulltext.pdf
balancing_2022_floodplain_reconnection_wetland_restoration,wetland_management,restoration_rewetting,T6,(2022) Balancing multiple stakeholder objectives for floodplain reconnection and wetland restoration. Journal of Environmental Management 322.,10.1016/j.jenvman.2022.116648,https://doi.org/10.1016/j.jenvman.2022.116648,paywalled,Elsevier paywall,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/balancing_2022_floodplain_reconnection_wetland_restoration.pdf,pending,Namita-J,2026-08-06,Floodplain-reconnection multi-objective trade-offs; check institutional access. Assign Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
upper_mississippi_flood_reduction_1995,wetland_management,restoration_rewetting,T3,"Hey, D.L. & Philippi, N.S. (1995). Flood Reduction through Wetland Restoration: The Upper Mississippi River Basin as a Case History. Restoration Ecology.",,https://openalex.org/W1990227083,paywalled,closed_access,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/upper_mississippi_flood_reduction_1995.pdf,pending,Namita-J,2026-08-06,Seminal T3 flood-attenuation case. Find DOI + PDF; Namita-J to acquire to SharePoint library (never git). | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
synoptic_prioritize_flood_attenuation_2000,wetland_management,restoration_rewetting,T3,A synoptic assessment for prioritizing wetland restoration efforts to optimize flood attenuation (2000).,,https://openalex.org/W2047916243,paywalled,closed_access,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/synoptic_prioritize_flood_attenuation_2000.pdf,pending,Namita-J,2026-08-06,Siting+attenuation. Acquire PDF via Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
spatial_targeting_floodplain_equity_2020,wetland_management,restoration_rewetting,T3,Spatial targeting of floodplain restoration to equitably mitigate flood risk (2020).,,https://www.jessegourevitch.com/s/Gourevitch-et-al-2020.pdf,oa,OA (websearch:author-site/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/spatial_targeting_floodplain_equity_2020.pdf,pending,Namita-J,2026-08-06,Flood-risk + equity siting. Acquire PDF. | free PDF via author-site [high]: https://www.jessegourevitch.com/s/Gourevitch-et-al-2020.pdf
floodplain_restoration_flood_risk_lower_missouri_2015,wetland_management,restoration_rewetting,T3,"The Role of Floodplain Restoration in Mitigating Flood Risk, Lower Missouri River, USA (2015).",,https://openalex.org/W347982419,paywalled,closed_access,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/floodplain_restoration_flood_risk_lower_missouri_2015.pdf,pending,Namita-J,2026-08-06,Quantified flood-risk reduction. Acquire PDF. | possible free copy (LOW conf-verify): https://www.usgs.gov/publications/role-floodplain-restoration-mitigating-flood-risk-lower-missouri-river-usa
wetland_restoration_prioritizing_reduce_drought_2018,wetland_management,restoration_rewetting,T3,"Wetland restoration prioritizing, a tool to reduce negative effects of drought (2018).",,https://openalex.org/W2781712938,paywalled,closed_access,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/wetland_restoration_prioritizing_reduce_drought_2018.pdf,pending,Namita-J,2026-08-06,Key DROUGHT-lens source (rare). Prioritise acquisition. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
comparing_mcda_prioritize_wetland_sites_2017,wetland_management,restoration_rewetting,T3,Comparing Two Multi-Criteria Methods for Prioritizing Wetland Restoration and Creation Sites (2017).,,https://openalex.org/W2580094717,paywalled,closed_access,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/comparing_mcda_prioritize_wetland_sites_2017.pdf,pending,Namita-J,2026-08-06,MCDA method for our engine. Acquire PDF. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
floodplain_stage0_flood_attenuation_2022,wetland_management,restoration_rewetting,T3,Impact of floodplain and Stage 0 stream restoration on flood attenuation and floodplain expansion (2022).,,https://openalex.org/W4308469710,paywalled,hybrid_verify_oa,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/floodplain_stage0_flood_attenuation_2022.pdf,pending,Namita-J,2026-08-06,"Hybrid OA - check for free full text first; if gated, Namita-J acquire. | possible free copy (LOW conf-verify): https://vtechworks.lib.vt.edu/items/55e13586-40ae-4b42-8f98-8deab0a99180"
ramsar_bn10_restoration_climate_resilience,wetland_management,restoration_rewetting,T3,Ramsar Convention (2023). Briefing Note 10: Wetland restoration for climate change resilience.,,https://www.ramsar.org/sites/default/files/2023-07/bn10_restoration_climate_change_s.pdf,paywalled,webfetch_403_bot_block,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/ramsar_bn10_restoration_climate_resilience.pdf,pending,Namita-J,2026-08-06,"Publicly downloadable in a browser (403 only to automated fetch). Download EN+ES, cache snapshot; not paywalled. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually."
wetland_solutions_extreme_flood_drought_efficiency_2023,wetland_management,restoration_rewetting,T3,Wetland-based solutions against extreme flood and severe drought: efficiency evaluation of risk mitigation (2023). Climate Risk Management.,,https://www.sciencedirect.com/science/article/pii/S2212096323000311,paywalled,paywalled,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/wetland_solutions_extreme_flood_drought_efficiency_2023.pdf,pending,Namita-J,2026-08-06,Reclassify to updated_lit on registration. Check OA mirror / green copy before Namita-J acquires. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
combined_hydro_landscape_2005,wetland_management,restoration_rewetting,T4,"Combined hydrologic simulation and landscape design model to prioritize sites for wetlands restoration (Environ Model Assess, 2005)",10.1007/s10666-005-9002-x,https://doi.org/10.1007/s10666-005-9002-x,paywalled,paywalled_springer,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/combined_hydro_landscape_2005.pdf,pending,Namita-J,2026-08-06,Screened-IN seminal siting model; needs PDF to SharePoint library/wetland_management/. Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
mcda_two_methods_wetland_2017,wetland_management,restoration_rewetting,T4,"Comparing Two Multi-Criteria Methods for Prioritizing Wetland Restoration and Creation Sites (Water Resour Manag, 2017)",10.1007/s11269-017-1572-2,https://doi.org/10.1007/s11269-017-1572-2,paywalled,paywalled_springer,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/mcda_two_methods_wetland_2017.pdf,pending,Namita-J,2026-08-06,MCDA weighting evidence for T4. Namita-J to acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
riparian_restoration_nutrient_hydro_2021,wetland_management,restoration_rewetting,T4,"Hydroclimatic variability and riparian wetland restoration control hydrology and nutrient fluxes in a lowland catchment (J Hydrol, 2021)",10.1016/j.jhydrol.2021.126904,https://doi.org/10.1016/j.jhydrol.2021.126904,paywalled,paywalled_elsevier,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/riparian_restoration_nutrient_hydro_2021.pdf,pending,Namita-J,2026-08-06,Screen for extractable T4 water-table/connectivity thresholds before commit. Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
watershed_restoration_targets_hydro_2022,wetland_management,restoration_rewetting,T4,"Setting Targets for Wetland Restoration to Mitigate Climate Change Effects on Watershed Hydrology (Environ Manage, 2022)",10.1007/s00267-022-01763-z,https://doi.org/10.1007/s00267-022-01763-z,paywalled,paywalled_springer,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/watershed_restoration_targets_hydro_2022.pdf,pending,Namita-J,2026-08-06,Namita-J to acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
water_table_methane_wetland_2022,wetland_management,restoration_rewetting,T4,"Impact of Water Table on Methane Emission Dynamics in Terrestrial Wetlands... (Wetlands, 2022)",10.1007/s13157-022-01634-7,https://doi.org/10.1007/s13157-022-01634-7,paywalled,paywalled_springer,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/water_table_methane_wetland_2022.pdf,pending,Namita-J,2026-08-06,Water-table limiter (T4) + GHG (T6). Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
gis_riparian_siting_russell_1997,wetland_management,restoration_rewetting,T4,"Russell et al. (1997) The Role of GIS in Selecting Sites for Riparian Restoration Based on Hydrology and Land Use, Restoration Ecology",10.1111/j.1526-100X.1997.tb00205.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1526-100X.1997.tb00205.x,paywalled,paywalled_wiley,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/gis_riparian_siting_russell_1997.pdf,pending,Namita-J,2026-08-06,Near-seminal GIS siting (wetness/land-use). Namita-J; low priority if newer sources saturate. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
oa_instream_wetland_creation_suitability_2025,wetland_management,creation,T4,Finding suitable locations for in-stream wetland creation/restoration: comparing suitability analysis with macrophyte data. EGU General Assembly 2025.,10.5194/egusphere-egu25-17250,https://doi.org/10.5194/egusphere-egu25-17250,oa,OA (Unpaywall:None),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/oa_instream_wetland_creation_suitability_2025.pdf,pending,Namita-J,2026-08-06,Conference abstract only; monitor for the full peer-reviewed paper before extraction. Namita-J. | OA via Unpaywall (None)
oa_semiarid_created_wetland_water_quality_2007,wetland_management,creation,T4,Creating wetlands for the improvement of water quality and landscape restoration in semi-arid zones degraded by agriculture (2007).,,https://openalex.org/W2092608873,paywalled,access_unverified,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/oa_semiarid_created_wetland_water_quality_2007.pdf,pending,Namita-J,2026-08-06,OA status not confirmed; if paywalled route to SharePoint library on screen-in. Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
creating_riverine_wetlands_nutrient_pulsing_2005,wetland_management,creation,T3,"Mitsch et al. (2005) Creating riverine wetlands: Ecological succession, nutrient retention, and pulsing effects. Ecological Engineering.",,https://openalex.org (title.search:'created wetland'),paywalled,paywalled (closed access); DOI not captured in discovery (OpenAlex budget exhausted before per-work fetch),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/creating_riverine_wetlands_nutrient_pulsing_2005.pdf,pending,Namita-J,2026-08-06,Screened-in stock source (T3 nutrient retention + flood pulsing). Namita-J to acquire PDF -> SharePoint library/wetland_management/; set SRC.library_path. Confirm DOI on retrieval. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
tropical_peatland_restoration_reduces_fire_2026,wetland_management,creation,T3,Salmayenti et al. (2026) Tropical Peatland Restoration Reduces Fire Occurrence. Geophysical Research Letters.,10.1029/2025GL121564,https://doi.org/10.1029/2025gl121564,oa,OA (Unpaywall:publisher),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/tropical_peatland_restoration_reduces_fire_2026.pdf,pending,Namita-J,2026-08-06,High-relevance F3 peat-fire T3 counterfactual. Namita-J to acquire -> SharePoint (PDF NOT in git). Check for AGU OA/accepted-manuscript version first. | OA via Unpaywall (publisher)
ahlen_wetland_position_storage_flood_2022,wetland_management,creation,T3,Ahlen et al. (2022) Wetland position in the landscape: Impact on water storage and flood buffering. Ecohydrology 15(x):e2458.,10.1002/eco.2458,https://doi.org/10.1002/eco.2458,oa,OA (Unpaywall:publisher),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/ahlen_wetland_position_storage_flood_2022.pdf,pending,Namita-J,2026-08-06,"High-relevance T3 flood/water-storage + siting. Verify OA; if free, ingest directly (no queue). If paywalled, Namita-J acquire -> SharePoint. | OA via Unpaywall (publisher)"
paludiculture_tropical_review_2020,wetland_management,creation,T6,"Uda, S.K., Hein, L., Atmoko, D. (2020). Paludiculture as a sustainable land use alternative for tropical peatlands: A review. Science of the Total Environment 741:142111.",10.1016/j.scitotenv.2020.142111,https://doi.org/10.1016/j.scitotenv.2020.142111,paywalled,"paywalled (Elsevier, closed OA status)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/paludiculture_tropical_review_2020.pdf,pending,Namita-J,2026-08-06,"High value: tropical-peat LMIC review for T6 carbon+cost. Namita-J to source via institutional access or request; upload PDF to SharePoint library/wetland_management/, set SRC.library_path. Never commit PDF to git. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually."
wl_creation_ag_biodiv_2009,wetland_management,creation,T6,"Thiere, G. et al. (2009). Wetland creation in agricultural landscapes: Biodiversity benefits on local and regional scales. Biological Conservation 142(5):964-973.",10.1016/j.biocon.2009.01.006,https://www.lunduniversity.lu.se/lup/publication/e026202a-32ab-4eef-a38b-db58dcf4c1d4,oa,OA (websearch:university-repo/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/wl_creation_ag_biodiv_2009.pdf,pending,Namita-J,2026-08-06,Core F2 creation-on-farmland biodiversity T6 source (205 cites). Namita-J institutional access; SharePoint + SRC.library_path. | free PDF via university-repo [med]: https://www.lunduniversity.lu.se/lup/publication/e026202a-32ab-4eef-a38b-db58dcf4c1d4
